ocel_id;ocel_time
reorder_i-880009;2023-04-06 00:46:14
reorder_i-880033;2023-04-06 02:49:50
reorder_i-880012;2023-04-06 03:17:52
reorder_i-880006;2023-04-06 03:42:02
reorder_i-880011;2023-04-06 04:00:38
reorder_i-880007;2023-04-06 15:29:02
reorder_i-880030;2023-04-07 03:39:50
reorder_i-880020;2023-04-07 08:22:06
reorder_i-880038;2023-04-07 15:16:46
reorder_i-880005;2023-04-07 17:38:43
reorder_i-880051;2023-04-08 17:31:36
reorder_i-880054;2023-04-09 00:16:15
reorder_i-880063;2023-04-11 04:31:42
reorder_i-880064;2023-04-11 12:22:06
reorder_i-880065;2023-04-11 17:56:33
reorder_i-880070;2023-04-12 19:47:04
reorder_i-880077;2023-04-13 11:12:42
reorder_i-880074;2023-04-13 14:45:44
reorder_i-880084;2023-04-13 15:30:31
reorder_i-880082;2023-04-13 17:07:35
reorder_i-880088;2023-04-14 09:29:43
reorder_i-880096;2023-04-14 13:31:24
reorder_i-880100;2023-04-15 02:56:12
reorder_i-880105;2023-04-16 01:46:04
reorder_i-880121;2023-04-18 02:10:56
reorder_i-880131;2023-04-18 21:17:38
reorder_i-880134;2023-04-18 23:10:57
reorder_i-880130;2023-04-19 04:59:10
reorder_i-880157;2023-04-20 07:59:27
reorder_i-880151;2023-04-20 20:10:13
reorder_i-880159;2023-04-21 00:32:05
reorder_i-880177;2023-04-21 14:58:47
reorder_i-880166;2023-04-21 16:41:16
reorder_i-880167;2023-04-22 00:56:46
reorder_i-880178;2023-04-22 03:49:24
reorder_i-880189;2023-04-25 07:46:44
reorder_i-880188;2023-04-25 16:21:45
reorder_i-880200;2023-04-26 08:04:39
reorder_i-880207;2023-04-26 19:50:56
reorder_i-880217;2023-04-27 12:42:22
reorder_i-880212;2023-04-27 17:10:47
reorder_i-880223;2023-04-28 13:47:48
reorder_i-880230;2023-04-28 21:27:37
reorder_i-880220;2023-04-28 21:50:35
reorder_i-880238;2023-04-29 01:33:28
reorder_i-880222;2023-04-29 01:35:15
reorder_i-880240;2023-04-29 02:47:16
reorder_i-880236;2023-04-29 03:54:19
reorder_i-880235;2023-04-29 05:05:19
reorder_i-880244;2023-04-29 07:59:16
reorder_i-880254;2023-05-01 22:39:06
reorder_i-880260;2023-05-02 07:07:24
reorder_i-880276;2023-05-02 11:29:35
reorder_i-880267;2023-05-02 12:54:35
reorder_i-880285;2023-05-02 22:29:06
reorder_i-880289;2023-05-03 05:58:20
reorder_i-880296;2023-05-03 06:39:54
reorder_i-880286;2023-05-03 08:25:59
reorder_i-880280;2023-05-03 13:41:51
reorder_i-880308;2023-05-03 16:17:26
reorder_i-880310;2023-05-03 17:31:58
reorder_i-880312;2023-05-03 20:08:50
reorder_i-880307;2023-05-04 02:54:48
reorder_i-880306;2023-05-04 04:41:39
reorder_i-880333;2023-05-04 19:33:20
reorder_i-880334;2023-05-04 20:56:37
reorder_i-880339;2023-05-05 00:31:26
reorder_i-880337;2023-05-05 04:24:33
reorder_i-880322;2023-05-05 09:24:22
reorder_i-880358;2023-05-05 20:28:36
reorder_i-880354;2023-05-06 02:35:15
