ocel_id;ocel_time
confirm_o-990002;2023-04-05 03:09:52
confirm_o-990001;2023-04-05 05:03:16
confirm_o-990003;2023-04-05 09:43:24
confirm_o-990005;2023-04-05 22:35:58
confirm_o-990004;2023-04-06 03:30:52
confirm_o-990006;2023-04-06 15:29:02
confirm_o-990007;2023-04-07 03:39:50
confirm_o-990008;2023-04-07 08:22:06
confirm_o-990009;2023-04-07 15:16:46
confirm_o-990010;2023-04-07 17:38:43
confirm_o-990011;2023-04-08 00:03:09
confirm_o-990012;2023-04-08 17:04:51
confirm_o-990014;2023-04-09 02:03:24
confirm_o-990013;2023-04-09 07:25:00
confirm_o-990015;2023-04-11 04:53:33
confirm_o-990016;2023-04-11 16:45:50
confirm_o-990017;2023-04-12 03:05:25
confirm_o-990018;2023-04-12 04:56:14
confirm_o-990019;2023-04-12 19:52:55
confirm_o-990020;2023-04-13 04:04:28
confirm_o-990021;2023-04-13 13:57:56
confirm_o-990022;2023-04-13 21:52:39
confirm_o-990023;2023-04-14 01:10:43
confirm_o-990024;2023-04-14 22:21:28
confirm_o-990025;2023-04-15 06:02:07
confirm_o-990026;2023-04-15 12:01:24
confirm_o-990027;2023-04-16 01:34:08
confirm_o-990028;2023-04-16 04:44:25
confirm_o-990029;2023-04-16 10:32:23
confirm_o-990030;2023-04-18 17:05:19
confirm_o-990031;2023-04-19 02:53:43
confirm_o-990032;2023-04-19 07:26:46
confirm_o-990033;2023-04-19 13:33:16
confirm_o-990034;2023-04-19 17:13:32
confirm_o-990035;2023-04-20 00:48:24
confirm_o-990037;2023-04-20 20:46:10
confirm_o-990038;2023-04-21 00:54:26
confirm_o-990036;2023-04-21 02:36:35
confirm_o-990040;2023-04-21 18:33:02
confirm_o-990039;2023-04-21 20:47:18
confirm_o-990041;2023-04-22 09:58:03
confirm_o-990043;2023-04-22 22:17:04
confirm_o-990042;2023-04-23 00:51:16
confirm_o-990044;2023-04-23 12:54:44
confirm_o-990045;2023-04-25 11:43:46
confirm_o-990047;2023-04-26 01:02:45
confirm_o-990046;2023-04-26 04:37:21
confirm_o-990048;2023-04-27 01:56:53
confirm_o-990049;2023-04-27 07:17:56
confirm_o-990050;2023-04-27 08:53:52
confirm_o-990051;2023-04-27 20:01:27
confirm_o-990052;2023-04-28 00:46:08
confirm_o-990053;2023-04-28 09:06:43
confirm_o-990054;2023-04-28 20:56:48
confirm_o-990055;2023-04-29 10:00:25
confirm_o-990056;2023-04-29 13:04:46
confirm_o-990057;2023-04-29 22:19:15
confirm_o-990058;2023-04-30 00:53:30
confirm_o-990059;2023-05-01 08:34:31
confirm_o-990060;2023-05-02 12:23:41
confirm_o-990062;2023-05-02 19:39:03
confirm_o-990061;2023-05-02 22:19:49
confirm_o-990064;2023-05-02 22:33:30
confirm_o-990065;2023-05-03 02:59:10
confirm_o-990063;2023-05-03 05:51:30
confirm_o-990067;2023-05-03 06:30:31
confirm_o-990066;2023-05-03 12:53:20
confirm_o-990068;2023-05-03 17:35:49
confirm_o-990070;2023-05-03 21:54:51
confirm_o-990069;2023-05-04 00:49:12
confirm_o-990073;2023-05-04 01:30:40
confirm_o-990072;2023-05-04 08:21:12
confirm_o-990071;2023-05-04 08:41:28
confirm_o-990074;2023-05-04 10:26:44
confirm_o-990076;2023-05-04 16:53:13
confirm_o-990078;2023-05-04 20:04:37
confirm_o-990077;2023-05-04 21:01:27
confirm_o-990075;2023-05-04 22:49:53
confirm_o-990079;2023-05-04 23:09:41
confirm_o-990080;2023-05-05 03:18:30
confirm_o-990081;2023-05-05 06:47:51
confirm_o-990082;2023-05-05 15:14:52
confirm_o-990085;2023-05-05 21:20:11
confirm_o-990083;2023-05-05 21:21:45
confirm_o-990087;2023-05-05 22:18:11
confirm_o-990084;2023-05-06 01:55:43
confirm_o-990088;2023-05-06 04:01:31
confirm_o-990086;2023-05-06 04:46:04
confirm_o-990089;2023-05-06 11:29:10
confirm_o-990090;2023-05-06 14:36:04
confirm_o-990091;2023-05-06 16:27:12
confirm_o-990094;2023-05-07 00:23:33
confirm_o-990092;2023-05-07 00:37:05
confirm_o-990093;2023-05-07 05:51:09
confirm_o-990095;2023-05-07 07:29:53
confirm_o-990097;2023-05-07 08:26:23
confirm_o-990096;2023-05-07 10:23:44
confirm_o-990098;2023-05-07 15:34:33
confirm_o-990099;2023-05-08 11:46:53
confirm_o-990100;2023-05-09 11:16:32
confirm_o-990102;2023-05-09 16:09:12
confirm_o-990101;2023-05-09 17:19:24
confirm_o-990105;2023-05-09 19:58:25
confirm_o-990106;2023-05-09 23:33:07
confirm_o-990107;2023-05-10 00:18:07
confirm_o-990103;2023-05-10 01:23:49
confirm_o-990104;2023-05-10 06:28:43
confirm_o-990108;2023-05-10 07:16:51
confirm_o-990109;2023-05-10 15:24:35
confirm_o-990110;2023-05-10 18:29:15
confirm_o-990112;2023-05-10 19:38:54
confirm_o-990111;2023-05-10 22:00:19
confirm_o-990114;2023-05-11 00:31:42
confirm_o-990113;2023-05-11 03:01:41
confirm_o-990115;2023-05-11 06:46:41
confirm_o-990116;2023-05-11 09:51:56
confirm_o-990117;2023-05-11 12:38:43
confirm_o-990118;2023-05-11 17:07:22
confirm_o-990120;2023-05-11 21:58:13
confirm_o-990119;2023-05-12 00:28:24
confirm_o-990121;2023-05-12 03:27:10
confirm_o-990122;2023-05-12 03:39:51
confirm_o-990124;2023-05-12 03:46:25
confirm_o-990123;2023-05-12 08:47:34
confirm_o-990126;2023-05-12 15:33:11
confirm_o-990128;2023-05-12 19:00:23
confirm_o-990125;2023-05-12 21:42:47
confirm_o-990131;2023-05-13 00:30:43
confirm_o-990130;2023-05-13 00:41:05
confirm_o-990127;2023-05-13 01:18:05
confirm_o-990129;2023-05-13 03:55:44
confirm_o-990132;2023-05-13 14:55:41
confirm_o-990134;2023-05-13 15:38:10
confirm_o-990133;2023-05-13 15:42:49
confirm_o-990135;2023-05-13 19:18:17
confirm_o-990136;2023-05-13 21:20:21
confirm_o-990138;2023-05-14 05:14:32
confirm_o-990139;2023-05-14 05:19:36
confirm_o-990140;2023-05-14 06:45:50
confirm_o-990137;2023-05-14 08:18:34
confirm_o-990141;2023-05-14 22:26:15
confirm_o-990142;2023-05-16 00:45:59
confirm_o-990143;2023-05-16 20:15:31
confirm_o-990145;2023-05-16 22:04:35
confirm_o-990148;2023-05-16 23:18:56
confirm_o-990147;2023-05-17 01:51:29
confirm_o-990146;2023-05-17 03:24:19
confirm_o-990144;2023-05-17 03:55:17
confirm_o-990150;2023-05-17 05:03:13
confirm_o-990149;2023-05-17 11:09:51
confirm_o-990151;2023-05-17 14:39:31
confirm_o-990153;2023-05-17 18:43:54
confirm_o-990158;2023-05-18 00:44:52
confirm_o-990154;2023-05-18 01:24:22
confirm_o-990152;2023-05-18 02:40:00
confirm_o-990156;2023-05-18 03:15:35
confirm_o-990155;2023-05-18 06:48:51
confirm_o-990157;2023-05-18 10:19:47
confirm_o-990159;2023-05-18 15:18:56
confirm_o-990162;2023-05-18 20:13:32
confirm_o-990161;2023-05-18 20:23:23
confirm_o-990164;2023-05-18 21:18:16
confirm_o-990160;2023-05-18 22:39:31
confirm_o-990163;2023-05-18 23:05:36
confirm_o-990166;2023-05-19 06:43:52
confirm_o-990165;2023-05-19 08:06:20
confirm_o-990167;2023-05-19 11:04:02
confirm_o-990170;2023-05-19 20:23:54
confirm_o-990168;2023-05-19 20:54:23
confirm_o-990171;2023-05-19 22:04:55
confirm_o-990174;2023-05-20 00:33:50
confirm_o-990169;2023-05-20 04:33:18
confirm_o-990173;2023-05-20 07:22:02
confirm_o-990172;2023-05-20 08:30:53
confirm_o-990175;2023-05-20 16:21:46
confirm_o-990176;2023-05-20 16:31:34
confirm_o-990177;2023-05-20 16:58:12
confirm_o-990178;2023-05-21 02:02:14
confirm_o-990179;2023-05-21 06:19:34
confirm_o-990181;2023-05-21 06:28:00
confirm_o-990180;2023-05-21 07:01:55
confirm_o-990182;2023-05-21 11:29:01
confirm_o-990183;2023-05-21 12:12:19
confirm_o-990184;2023-05-22 03:34:36
confirm_o-990185;2023-05-23 07:47:08
confirm_o-990186;2023-05-23 21:12:58
confirm_o-990188;2023-05-23 23:05:31
confirm_o-990191;2023-05-23 23:34:34
confirm_o-990190;2023-05-24 02:07:28
confirm_o-990187;2023-05-24 02:53:50
confirm_o-990193;2023-05-24 04:17:00
confirm_o-990192;2023-05-24 05:40:43
confirm_o-990189;2023-05-24 06:03:07
confirm_o-990194;2023-05-24 18:01:41
confirm_o-990198;2023-05-24 22:32:15
confirm_o-990197;2023-05-24 23:06:56
confirm_o-990199;2023-05-25 01:05:12
confirm_o-990196;2023-05-25 01:09:58
confirm_o-990195;2023-05-25 01:11:38
confirm_o-990200;2023-05-25 09:16:20
confirm_o-990201;2023-05-25 10:56:11
confirm_o-990205;2023-05-25 18:42:06
confirm_o-990202;2023-05-25 20:21:10
confirm_o-990204;2023-05-25 22:40:18
confirm_o-990203;2023-05-26 00:57:58
confirm_o-990206;2023-05-26 05:05:06
confirm_o-990207;2023-05-26 05:17:16
confirm_o-990208;2023-05-26 06:33:08
confirm_o-990209;2023-05-26 12:42:32
confirm_o-990210;2023-05-26 13:45:25
confirm_o-990211;2023-05-26 21:02:52
confirm_o-990212;2023-05-27 03:53:42
confirm_o-990213;2023-05-27 04:23:47
confirm_o-990217;2023-05-27 05:33:43
confirm_o-990216;2023-05-27 06:06:19
confirm_o-990215;2023-05-27 07:26:48
confirm_o-990214;2023-05-27 07:52:09
confirm_o-990219;2023-05-27 17:12:29
confirm_o-990218;2023-05-27 17:34:33
confirm_o-990220;2023-05-28 01:15:02
confirm_o-990221;2023-05-28 03:21:21
confirm_o-990222;2023-05-28 09:13:51
confirm_o-990223;2023-05-28 11:13:58
confirm_o-990225;2023-05-28 13:49:55
