ocel_id;ocel_time
send_p-660001;2023-04-08 05:59:28
send_p-660002;2023-04-08 06:20:11
send_p-660003;2023-04-11 22:02:34
send_p-660004;2023-04-13 03:43:41
send_p-660005;2023-04-13 05:27:12
send_p-660006;2023-04-14 17:05:27
send_p-660007;2023-04-14 22:37:54
send_p-660008;2023-04-15 07:25:34
send_p-660009;2023-04-17 23:41:52
send_p-660010;2023-04-18 00:11:45
send_p-660011;2023-04-18 06:13:52
send_p-660012;2023-04-18 23:16:08
send_p-660013;2023-04-18 23:40:53
send_p-660014;2023-04-19 00:37:13
send_p-660015;2023-04-19 19:37:03
send_p-660016;2023-04-19 22:27:20
send_p-660017;2023-04-21 19:33:55
send_p-660018;2023-04-22 01:15:27
send_p-660019;2023-04-22 01:34:12
send_p-660020;2023-04-23 06:46:22
send_p-660021;2023-04-25 15:31:52
send_p-660022;2023-04-26 02:23:51
send_p-660023;2023-04-26 17:17:38
send_p-660024;2023-04-27 23:42:59
send_p-660025;2023-04-28 05:13:00
send_p-660026;2023-04-29 12:31:35
send_p-660027;2023-04-30 04:13:30
send_p-660028;2023-05-01 18:14:19
send_p-660029;2023-05-01 22:51:05
send_p-660030;2023-05-02 01:29:18
send_p-660031;2023-05-02 16:23:25
send_p-660032;2023-05-02 20:52:29
send_p-660033;2023-05-03 06:27:03
send_p-660034;2023-05-03 18:10:52
send_p-660035;2023-05-04 01:56:23
send_p-660036;2023-05-04 08:03:00
send_p-660037;2023-05-04 09:12:15
send_p-660038;2023-05-04 19:16:24
send_p-660039;2023-05-05 04:39:38
send_p-660040;2023-05-05 11:25:53
send_p-660041;2023-05-06 00:46:08
send_p-660042;2023-05-06 02:01:37
send_p-660043;2023-05-06 11:26:07
send_p-660044;2023-05-06 16:48:46
send_p-660045;2023-05-07 11:43:42
send_p-660046;2023-05-08 06:47:41
send_p-660047;2023-05-09 01:43:36
send_p-660048;2023-05-09 10:17:36
send_p-660049;2023-05-09 11:49:52
send_p-660050;2023-05-09 22:49:56
send_p-660051;2023-05-10 02:21:00
send_p-660052;2023-05-10 07:18:10
send_p-660053;2023-05-10 10:51:55
send_p-660054;2023-05-11 03:34:13
send_p-660055;2023-05-11 07:16:21
send_p-660056;2023-05-11 14:09:27
send_p-660057;2023-05-11 20:16:38
send_p-660058;2023-05-12 01:28:17
send_p-660059;2023-05-12 06:14:05
send_p-660060;2023-05-12 09:27:51
send_p-660061;2023-05-12 17:08:22
send_p-660062;2023-05-12 19:09:28
send_p-660063;2023-05-13 05:12:42
send_p-660064;2023-05-13 19:05:23
send_p-660065;2023-05-15 09:55:02
send_p-660066;2023-05-16 00:09:53
send_p-660067;2023-05-16 07:34:41
send_p-660068;2023-05-16 11:22:48
send_p-660069;2023-05-16 11:58:19
send_p-660070;2023-05-16 17:17:02
send_p-660071;2023-05-17 02:31:28
send_p-660072;2023-05-17 07:24:02
send_p-660073;2023-05-17 08:50:58
