ocel_id;ocel_time
out_of_stock_i-880012;2023-04-05 16:14:06
out_of_stock_i-880007;2023-04-05 17:16:36
out_of_stock_i-880006;2023-04-05 17:25:50
out_of_stock_i-880033;2023-04-05 17:43:46
out_of_stock_i-880020;2023-04-05 17:56:04
out_of_stock_i-880011;2023-04-05 17:58:46
out_of_stock_i-880005;2023-04-05 18:21:42
out_of_stock_i-880030;2023-04-05 18:33:30
out_of_stock_i-880009;2023-04-05 19:39:28
out_of_stock_i-880038;2023-04-06 15:29:02
out_of_stock_i-880051;2023-04-08 04:21:16
out_of_stock_i-880054;2023-04-08 14:52:33
out_of_stock_i-880063;2023-04-10 23:52:00
out_of_stock_i-880064;2023-04-11 05:46:06
out_of_stock_i-880065;2023-04-11 07:15:45
out_of_stock_i-880070;2023-04-12 01:48:25
out_of_stock_i-880077;2023-04-13 00:35:38
out_of_stock_i-880084;2023-04-13 02:36:05
out_of_stock_i-880074;2023-04-13 03:50:50
out_of_stock_i-880082;2023-04-13 04:10:41
out_of_stock_i-880088;2023-04-13 23:28:19
out_of_stock_i-880096;2023-04-14 01:44:18
out_of_stock_i-880100;2023-04-14 16:28:46
out_of_stock_i-880105;2023-04-15 07:15:19
out_of_stock_i-880121;2023-04-17 20:24:46
out_of_stock_i-880134;2023-04-18 13:22:53
out_of_stock_i-880131;2023-04-18 15:28:00
out_of_stock_i-880130;2023-04-18 23:50:55
out_of_stock_i-880151;2023-04-20 01:37:46
out_of_stock_i-880157;2023-04-20 02:38:09
out_of_stock_i-880159;2023-04-20 04:34:29
out_of_stock_i-880177;2023-04-21 00:04:56
out_of_stock_i-880167;2023-04-21 05:41:04
out_of_stock_i-880166;2023-04-21 06:50:40
out_of_stock_i-880178;2023-04-21 16:44:34
out_of_stock_i-880189;2023-04-24 16:49:32
out_of_stock_i-880188;2023-04-25 10:54:08
out_of_stock_i-880200;2023-04-25 21:28:31
out_of_stock_i-880207;2023-04-26 08:17:48
out_of_stock_i-880217;2023-04-26 23:53:04
out_of_stock_i-880212;2023-04-27 07:09:01
out_of_stock_i-880223;2023-04-28 07:33:20
