ocel_id;ocel_time
pay_o-990001;2023-04-05 19:04:10
pay_o-990003;2023-04-05 22:15:09
pay_o-990005;2023-04-06 12:03:07
pay_o-990004;2023-04-06 16:25:36
pay_o-990002;2023-04-06 20:08:49
pay_o-990009;2023-04-08 05:35:56
pay_o-990010;2023-04-08 09:08:02
pay_o-990007;2023-04-08 23:44:41
pay_o-990012;2023-04-09 08:37:00
pay_o-990008;2023-04-09 12:51:50
pay_o-990006;2023-04-09 17:31:53
pay_o-990014;2023-04-10 12:38:00
pay_o-990013;2023-04-10 22:09:46
pay_o-990015;2023-04-12 04:04:13
pay_o-990011;2023-04-12 15:44:57
pay_o-990016;2023-04-12 16:06:44
pay_o-990018;2023-04-13 07:54:28
pay_o-990019;2023-04-13 10:11:57
pay_o-990020;2023-04-13 16:07:14
pay_o-990017;2023-04-13 18:24:16
pay_o-990021;2023-04-14 04:24:48
pay_o-990022;2023-04-14 13:51:37
pay_o-990023;2023-04-15 09:52:57
pay_o-990025;2023-04-15 17:46:54
pay_o-990026;2023-04-16 11:29:38
pay_o-990028;2023-04-16 16:30:00
pay_o-990029;2023-04-17 10:28:47
pay_o-990024;2023-04-18 16:31:54
pay_o-990030;2023-04-19 05:44:07
pay_o-990027;2023-04-19 06:09:46
pay_o-990032;2023-04-19 21:57:38
pay_o-990031;2023-04-21 07:50:22
pay_o-990037;2023-04-21 09:43:29
pay_o-990033;2023-04-22 01:01:43
pay_o-990035;2023-04-22 01:11:09
pay_o-990034;2023-04-22 12:04:38
pay_o-990040;2023-04-23 01:38:10
pay_o-990039;2023-04-23 19:45:18
pay_o-990043;2023-04-24 03:45:34
pay_o-990038;2023-04-24 04:19:40
pay_o-990042;2023-04-24 09:14:50
pay_o-990036;2023-04-24 17:48:14
pay_o-990044;2023-04-25 18:10:00
pay_o-990041;2023-04-26 10:03:13
pay_o-990046;2023-04-27 02:51:59
pay_o-990047;2023-04-27 03:02:49
pay_o-990048;2023-04-27 13:33:48
pay_o-990045;2023-04-27 22:15:28
pay_o-990049;2023-04-28 10:18:52
pay_o-990050;2023-04-28 14:18:04
pay_o-990052;2023-04-28 15:44:53
pay_o-990051;2023-04-29 01:40:01
pay_o-990054;2023-04-29 19:40:24
pay_o-990055;2023-04-29 21:17:49
pay_o-990053;2023-04-30 08:21:04
pay_o-990056;2023-04-30 12:49:58
pay_o-990057;2023-04-30 13:25:54
pay_o-990058;2023-05-01 06:39:38
pay_o-990059;2023-05-03 01:51:03
pay_o-990066;2023-05-04 01:17:21
pay_o-990060;2023-05-04 07:06:29
pay_o-990063;2023-05-04 08:03:16
pay_o-990065;2023-05-04 09:35:12
pay_o-990064;2023-05-04 12:27:24
pay_o-990062;2023-05-04 15:30:09
pay_o-990070;2023-05-04 22:03:23
pay_o-990074;2023-05-05 00:54:30
pay_o-990073;2023-05-05 13:45:37
pay_o-990067;2023-05-05 17:11:55
pay_o-990079;2023-05-06 02:36:23
pay_o-990075;2023-05-06 10:53:47
pay_o-990071;2023-05-06 12:15:08
pay_o-990077;2023-05-06 21:51:47
pay_o-990076;2023-05-06 22:37:09
pay_o-990085;2023-05-07 03:50:11
pay_o-990087;2023-05-07 09:08:02
pay_o-990082;2023-05-07 18:40:40
pay_o-990090;2023-05-08 02:19:07
pay_o-990094;2023-05-08 03:39:55
pay_o-990083;2023-05-08 07:12:57
pay_o-990092;2023-05-08 12:26:35
pay_o-990089;2023-05-08 13:16:58
pay_o-990086;2023-05-08 16:50:44
pay_o-990080;2023-05-08 20:47:09
pay_o-990093;2023-05-08 21:57:00
pay_o-990068;2023-05-09 03:31:27
pay_o-990096;2023-05-10 00:07:39
pay_o-990084;2023-05-10 23:13:16
pay_o-990091;2023-05-11 07:11:20
pay_o-990100;2023-05-11 07:25:59
pay_o-990099;2023-05-12 00:08:17
pay_o-990097;2023-05-12 00:12:58
pay_o-990106;2023-05-12 07:14:35
pay_o-990109;2023-05-12 12:26:19
pay_o-990111;2023-05-12 14:28:58
pay_o-990061;2023-05-13 02:17:44
pay_o-990104;2023-05-13 03:20:07
pay_o-990105;2023-05-13 05:47:55
pay_o-990113;2023-05-13 07:38:37
pay_o-990107;2023-05-13 07:43:12
pay_o-990102;2023-05-13 09:49:54
pay_o-990101;2023-05-13 13:45:24
pay_o-990115;2023-05-13 14:00:01
pay_o-990108;2023-05-13 17:58:06
pay_o-990114;2023-05-14 09:18:00
pay_o-990095;2023-05-14 14:22:39
pay_o-990112;2023-05-14 15:43:18
pay_o-990117;2023-05-14 18:44:33
pay_o-990072;2023-05-14 20:17:38
pay_o-990110;2023-05-15 01:48:34
pay_o-990081;2023-05-15 08:27:23
pay_o-990132;2023-05-15 11:59:29
pay_o-990129;2023-05-15 13:01:24
pay_o-990103;2023-05-15 13:01:27
pay_o-990116;2023-05-15 15:08:08
pay_o-990126;2023-05-16 03:46:53
pay_o-990135;2023-05-16 04:15:02
pay_o-990118;2023-05-16 06:29:46
pay_o-990140;2023-05-16 08:22:44
pay_o-990069;2023-05-16 19:11:18
pay_o-990119;2023-05-16 22:28:06
pay_o-990127;2023-05-16 23:00:53
pay_o-990122;2023-05-17 05:34:51
pay_o-990123;2023-05-17 06:47:04
pay_o-990121;2023-05-17 08:19:10
pay_o-990134;2023-05-17 10:01:53
pay_o-990078;2023-05-17 12:00:31
pay_o-990131;2023-05-17 13:57:18
pay_o-990098;2023-05-17 18:08:21
pay_o-990088;2023-05-18 03:15:27
pay_o-990128;2023-05-18 11:00:59
pay_o-990130;2023-05-18 12:18:10
pay_o-990133;2023-05-19 00:41:13
pay_o-990137;2023-05-19 10:41:30
pay_o-990138;2023-05-19 11:33:11
pay_o-990125;2023-05-19 13:28:17
pay_o-990141;2023-05-19 19:02:23
pay_o-990144;2023-05-19 19:48:21
pay_o-990136;2023-05-19 22:52:31
pay_o-990142;2023-05-20 07:02:04
pay_o-990152;2023-05-20 13:45:15
pay_o-990149;2023-05-20 15:39:09
pay_o-990150;2023-05-21 03:14:12
pay_o-990157;2023-05-21 08:15:29
pay_o-990155;2023-05-21 08:57:21
pay_o-990147;2023-05-21 15:52:57
pay_o-990139;2023-05-21 19:01:24
pay_o-990158;2023-05-21 21:42:28
pay_o-990143;2023-05-22 00:04:44
pay_o-990162;2023-05-22 05:15:56
pay_o-990151;2023-05-22 09:42:20
pay_o-990156;2023-05-22 10:03:45
pay_o-990160;2023-05-23 00:10:03
pay_o-990168;2023-05-23 07:08:06
pay_o-990159;2023-05-23 08:15:52
pay_o-990164;2023-05-23 17:45:26
pay_o-990165;2023-05-23 17:51:24
pay_o-990163;2023-05-24 03:15:20
pay_o-990124;2023-05-24 04:25:44
pay_o-990166;2023-05-24 07:37:36
pay_o-990120;2023-05-24 10:33:52
pay_o-990170;2023-05-24 13:47:14
pay_o-990173;2023-05-24 14:15:54
pay_o-990176;2023-05-24 14:45:58
pay_o-990169;2023-05-24 15:07:58
pay_o-990167;2023-05-24 17:58:02
pay_o-990177;2023-05-25 02:32:51
pay_o-990175;2023-05-25 10:13:46
pay_o-990182;2023-05-25 11:45:18
pay_o-990174;2023-05-25 12:46:22
pay_o-990184;2023-05-26 10:21:40
pay_o-990179;2023-05-26 15:10:14
pay_o-990186;2023-05-26 15:11:03
pay_o-990146;2023-05-27 01:15:51
