ocel_id;ocel_time
reminder_o-990002_1;2023-04-05 22:10:15
reminder_o-990006_2;2023-04-07 22:04:36
reminder_o-990006_3;2023-04-08 15:36:55
reminder_o-990013_4;2023-04-10 01:37:40
reminder_o-990011_5;2023-04-10 20:46:33
reminder_o-990024_6;2023-04-16 09:53:18
reminder_o-990027_7;2023-04-17 16:18:46
reminder_o-990027_8;2023-04-18 11:06:34
reminder_o-990031_9;2023-04-20 07:13:17
reminder_o-990033_10;2023-04-20 23:25:48
reminder_o-990034_11;2023-04-21 10:12:11
reminder_o-990038_12;2023-04-21 15:59:49
reminder_o-990036_13;2023-04-21 20:27:56
reminder_o-990041_14;2023-04-24 01:34:53
reminder_o-990045_15;2023-04-26 03:44:20
reminder_o-990059_16;2023-05-02 01:15:19
reminder_o-990061_17;2023-05-04 14:42:04
reminder_o-990068_18;2023-05-05 09:15:53
reminder_o-990069_19;2023-05-06 10:42:20
reminder_o-990072_20;2023-05-06 11:48:03
reminder_o-990068_21;2023-05-07 00:12:55
reminder_o-990081_22;2023-05-07 05:43:48
reminder_o-990078_23;2023-05-07 06:08:41
reminder_o-990061_24;2023-05-07 21:32:32
reminder_o-990088_25;2023-05-08 00:04:58
reminder_o-990069_26;2023-05-09 18:03:30
reminder_o-990072_27;2023-05-10 09:38:58
reminder_o-990098_28;2023-05-10 20:28:03
reminder_o-990095_29;2023-05-11 06:17:51
reminder_o-990103_30;2023-05-11 15:41:15
reminder_o-990088_31;2023-05-11 16:22:22
reminder_o-990078_32;2023-05-11 21:44:11
reminder_o-990138_33;2023-05-16 09:21:29
reminder_o-990120_34;2023-05-17 08:15:09
reminder_o-990124_35;2023-05-18 11:56:33
reminder_o-990145_36;2023-05-20 01:29:43
reminder_o-990146_37;2023-05-20 02:52:47
reminder_o-990148_38;2023-05-20 10:35:31
reminder_o-990153_39;2023-05-21 18:19:04
reminder_o-990154_40;2023-05-23 11:01:08
reminder_o-990171_41;2023-05-24 08:07:55
reminder_o-990161_42;2023-05-24 15:00:47
reminder_o-990172_43;2023-05-26 03:07:21
reminder_o-990183_44;2023-05-26 04:53:23
reminder_o-990181_45;2023-05-26 13:42:16
reminder_o-990178_46;2023-05-26 17:32:58
reminder_o-990180_47;2023-05-26 19:17:07
reminder_o-990185_48;2023-05-27 10:15:14
reminder_o-990187_49;2023-05-27 11:15:45
reminder_o-990192_50;2023-05-27 17:17:13
reminder_o-990188_51;2023-05-29 08:02:40
reminder_o-990181_52;2023-05-29 20:15:24
reminder_o-990171_53;2023-05-30 07:29:31
reminder_o-990185_54;2023-05-31 20:49:38
reminder_o-990206_55;2023-06-01 04:12:02
reminder_o-990230_56;2023-06-03 02:17:02
reminder_o-990221_57;2023-06-04 04:20:36
reminder_o-990227_58;2023-06-04 17:31:59
reminder_o-990232_59;2023-06-04 19:46:17
reminder_o-990188_60;2023-06-04 23:20:13
reminder_o-990236_61;2023-06-04 23:59:01
reminder_o-990260_62;2023-06-05 09:41:14
reminder_o-990239_63;2023-06-05 14:46:08
reminder_o-990242_64;2023-06-06 00:27:54
reminder_o-990247_65;2023-06-06 03:58:15
reminder_o-990231_66;2023-06-06 20:46:49
reminder_o-990237_67;2023-06-06 22:58:38
reminder_o-990264_68;2023-06-07 03:17:35
reminder_o-990232_69;2023-06-07 22:48:22
reminder_o-990248_70;2023-06-09 05:14:09
reminder_o-990245_71;2023-06-09 21:21:55
reminder_o-990262_72;2023-06-10 13:15:52
reminder_o-990295_73;2023-06-12 12:49:18
reminder_o-990260_74;2023-06-13 07:36:04
reminder_o-990257_75;2023-06-13 23:34:48
reminder_o-990268_76;2023-06-14 03:21:35
reminder_o-990269_77;2023-06-14 16:53:39
reminder_o-990304_78;2023-06-15 02:37:55
reminder_o-990306_79;2023-06-15 16:33:56
reminder_o-990301_80;2023-06-17 19:29:45
reminder_o-990262_81;2023-06-19 10:03:52
reminder_o-990305_82;2023-06-19 17:23:57
reminder_o-990296_83;2023-06-19 18:33:50
reminder_o-990294_84;2023-06-19 23:29:57
reminder_o-990307_85;2023-06-20 04:21:24
reminder_o-990336_86;2023-06-21 00:16:26
reminder_o-990341_87;2023-06-21 00:20:06
reminder_o-990333_88;2023-06-21 02:53:04
reminder_o-990321_89;2023-06-21 14:27:10
reminder_o-990289_90;2023-06-22 03:41:14
reminder_o-990318_91;2023-06-24 06:08:21
reminder_o-990296_92;2023-06-25 22:16:38
reminder_o-990342_93;2023-06-26 13:57:18
reminder_o-990355_94;2023-06-26 18:34:18
reminder_o-990367_95;2023-06-27 05:49:18
reminder_o-990373_96;2023-06-27 15:07:23
reminder_o-990364_97;2023-06-28 14:59:38
reminder_o-990381_98;2023-06-29 01:30:30
reminder_o-990356_99;2023-06-29 04:10:05
reminder_o-990321_100;2023-06-29 06:18:53
reminder_o-990390_101;2023-06-30 17:12:36
reminder_o-990393_102;2023-06-30 19:39:43
reminder_o-990376_103;2023-06-30 23:52:06
reminder_o-990371_104;2023-07-01 03:09:37
reminder_o-990378_105;2023-07-02 18:34:23
