ocel_id;ocel_time
deliver_p-660001;2023-04-09 18:30:47
deliver_p-660002;2023-04-09 22:00:53
deliver_p-660003;2023-04-13 01:32:46
deliver_p-660006;2023-04-15 20:58:58
deliver_p-660007;2023-04-16 07:29:04
deliver_p-660005;2023-04-16 15:50:48
deliver_p-660004;2023-04-18 10:02:37
deliver_p-660010;2023-04-19 05:54:08
deliver_p-660009;2023-04-19 14:46:19
deliver_p-660013;2023-04-20 08:39:40
deliver_p-660014;2023-04-20 14:13:28
deliver_p-660008;2023-04-20 19:18:09
deliver_p-660016;2023-04-21 04:34:40
deliver_p-660011;2023-04-21 18:29:13
deliver_p-660012;2023-04-22 03:19:49
deliver_p-660017;2023-04-22 22:18:40
deliver_p-660015;2023-04-23 04:19:16
deliver_p-660018;2023-04-23 05:11:00
deliver_p-660019;2023-04-23 10:32:19
deliver_p-660020;2023-04-24 15:05:50
deliver_p-660021;2023-04-26 19:32:06
deliver_p-660022;2023-04-27 07:15:04
deliver_p-660023;2023-04-28 07:13:44
deliver_p-660025;2023-04-29 20:30:57
deliver_p-660027;2023-05-01 07:23:44
deliver_p-660030;2023-05-03 04:32:06
deliver_p-660029;2023-05-03 04:59:51
deliver_p-660028;2023-05-03 08:00:20
deliver_p-660024;2023-05-03 11:34:19
deliver_p-660032;2023-05-04 00:08:55
deliver_p-660031;2023-05-04 05:31:37
deliver_p-660033;2023-05-04 10:35:56
deliver_p-660034;2023-05-04 21:56:00
deliver_p-660026;2023-05-04 22:39:32
deliver_p-660035;2023-05-05 17:52:08
deliver_p-660037;2023-05-06 00:50:42
deliver_p-660039;2023-05-06 14:37:36
deliver_p-660040;2023-05-06 17:07:57
deliver_p-660041;2023-05-07 11:43:06
deliver_p-660044;2023-05-07 20:33:45
deliver_p-660036;2023-05-08 00:48:41
deliver_p-660043;2023-05-08 02:18:54
deliver_p-660038;2023-05-08 06:35:12
deliver_p-660045;2023-05-09 00:54:29
deliver_p-660046;2023-05-09 16:20:41
deliver_p-660048;2023-05-10 13:49:16
deliver_p-660047;2023-05-10 16:50:33
deliver_p-660049;2023-05-10 20:29:27
deliver_p-660050;2023-05-11 03:03:44
deliver_p-660042;2023-05-11 09:48:51
deliver_p-660052;2023-05-11 19:50:28
deliver_p-660054;2023-05-12 07:25:25
deliver_p-660056;2023-05-12 18:25:16
deliver_p-660055;2023-05-12 20:36:09
deliver_p-660057;2023-05-13 01:53:29
deliver_p-660051;2023-05-13 06:03:58
deliver_p-660058;2023-05-13 10:30:32
deliver_p-660060;2023-05-13 15:01:12
deliver_p-660053;2023-05-13 20:38:47
deliver_p-660061;2023-05-14 00:43:39
deliver_p-660062;2023-05-14 01:58:26
deliver_p-660063;2023-05-14 13:42:29
deliver_p-660064;2023-05-15 09:36:33
deliver_p-660065;2023-05-16 15:16:52
deliver_p-660059;2023-05-17 10:18:08
deliver_p-660066;2023-05-17 12:25:19
deliver_p-660068;2023-05-17 14:08:48
deliver_p-660067;2023-05-17 20:08:02
deliver_p-660069;2023-05-18 01:41:31
deliver_p-660071;2023-05-18 11:00:23
deliver_p-660074;2023-05-18 17:24:16
deliver_p-660075;2023-05-18 20:37:21
deliver_p-660072;2023-05-18 21:46:00
deliver_p-660077;2023-05-19 03:22:55
deliver_p-660076;2023-05-19 04:01:11
deliver_p-660079;2023-05-19 12:13:37
deliver_p-660078;2023-05-19 12:17:41
deliver_p-660080;2023-05-19 20:26:06
deliver_p-660082;2023-05-20 11:46:49
deliver_p-660081;2023-05-20 11:56:05
deliver_p-660083;2023-05-20 19:25:47
deliver_p-660085;2023-05-21 23:56:44
deliver_p-660070;2023-05-22 06:02:31
deliver_p-660086;2023-05-22 08:47:20
deliver_p-660087;2023-05-22 10:27:14
deliver_p-660088;2023-05-22 16:35:58
deliver_p-660089;2023-05-23 11:20:47
deliver_p-660090;2023-05-24 02:37:53
deliver_p-660091;2023-05-24 10:07:59
deliver_p-660073;2023-05-24 12:42:20
deliver_p-660092;2023-05-24 16:55:13
deliver_p-660084;2023-05-25 13:16:55
deliver_p-660095;2023-05-25 15:28:48
deliver_p-660097;2023-05-25 18:40:12
deliver_p-660098;2023-05-25 21:47:18
deliver_p-660099;2023-05-26 00:29:04
deliver_p-660100;2023-05-26 12:54:14
deliver_p-660102;2023-05-26 13:17:06
deliver_p-660101;2023-05-26 18:35:34
deliver_p-660103;2023-05-27 03:31:01
deliver_p-660093;2023-05-27 06:32:25
deliver_p-660094;2023-05-27 10:50:01
deliver_p-660105;2023-05-27 12:44:51
deliver_p-660096;2023-05-27 15:56:01
deliver_p-660106;2023-05-27 18:50:31
deliver_p-660104;2023-05-28 20:43:45
deliver_p-660109;2023-05-29 01:13:08
deliver_p-660108;2023-05-29 04:05:51
deliver_p-660111;2023-05-29 14:44:42
deliver_p-660114;2023-05-29 21:59:23
deliver_p-660107;2023-05-30 08:34:19
deliver_p-660115;2023-05-31 14:54:22
deliver_p-660112;2023-05-31 20:33:39
deliver_p-660116;2023-06-01 01:59:58
deliver_p-660118;2023-06-01 09:00:42
deliver_p-660110;2023-06-01 11:24:44
deliver_p-660117;2023-06-01 16:07:09
deliver_p-660119;2023-06-01 22:44:00
deliver_p-660113;2023-06-02 00:43:08
deliver_p-660123;2023-06-02 02:47:02
deliver_p-660120;2023-06-02 05:07:39
deliver_p-660122;2023-06-02 06:14:54
deliver_p-660126;2023-06-03 00:30:03
deliver_p-660127;2023-06-03 18:10:26
deliver_p-660128;2023-06-03 20:54:13
deliver_p-660129;2023-06-03 21:03:17
deliver_p-660130;2023-06-04 03:45:02
deliver_p-660121;2023-06-04 04:13:54
deliver_p-660131;2023-06-04 16:45:01
deliver_p-660125;2023-06-04 19:36:18
deliver_p-660132;2023-06-04 21:55:28
deliver_p-660134;2023-06-05 08:14:23
