ocel_id;ocel_time
create_p-660001;2023-04-08 00:14:59
create_p-660002;2023-04-08 01:00:00
create_p-660003;2023-04-11 17:34:03
create_p-660004;2023-04-12 22:37:39
create_p-660005;2023-04-13 01:00:00
create_p-660006;2023-04-14 12:35:03
create_p-660007;2023-04-14 18:33:45
create_p-660008;2023-04-15 01:41:18
create_p-660009;2023-04-17 19:22:38
create_p-660010;2023-04-17 19:52:47
create_p-660011;2023-04-18 01:00:00
create_p-660012;2023-04-18 17:35:33
create_p-660013;2023-04-18 17:45:35
create_p-660014;2023-04-18 20:15:42
create_p-660015;2023-04-19 13:47:56
create_p-660016;2023-04-19 18:05:59
create_p-660017;2023-04-21 14:06:37
create_p-660018;2023-04-21 19:49:51
create_p-660019;2023-04-21 19:52:39
create_p-660020;2023-04-23 01:00:00
create_p-660021;2023-04-25 11:01:54
create_p-660022;2023-04-25 21:21:28
create_p-660023;2023-04-26 12:58:47
create_p-660024;2023-04-27 19:01:19
create_p-660025;2023-04-28 01:00:00
create_p-660026;2023-04-29 07:37:33
create_p-660027;2023-04-29 22:17:31
create_p-660028;2023-05-01 12:29:41
create_p-660029;2023-05-01 16:55:35
create_p-660030;2023-05-01 20:33:24
create_p-660031;2023-05-02 12:04:36
create_p-660032;2023-05-02 15:12:39
create_p-660033;2023-05-03 01:00:00
create_p-660034;2023-05-03 13:29:22
create_p-660035;2023-05-03 20:30:49
create_p-660036;2023-05-04 02:45:00
create_p-660037;2023-05-04 04:56:38
create_p-660038;2023-05-04 14:06:00
create_p-660039;2023-05-04 22:47:52
create_p-660040;2023-05-05 07:10:27
create_p-660041;2023-05-05 18:48:35
create_p-660042;2023-05-05 20:56:57
create_p-660043;2023-05-06 05:55:31
create_p-660044;2023-05-06 11:35:53
create_p-660045;2023-05-07 07:41:00
create_p-660046;2023-05-08 01:00:00
create_p-660047;2023-05-08 20:05:09
create_p-660048;2023-05-09 05:04:01
create_p-660049;2023-05-09 06:44:27
create_p-660050;2023-05-09 17:31:22
create_p-660051;2023-05-09 20:48:30
create_p-660052;2023-05-10 02:20:34
create_p-660053;2023-05-10 05:54:23
create_p-660054;2023-05-10 23:07:14
create_p-660055;2023-05-11 02:49:13
create_p-660056;2023-05-11 09:26:14
create_p-660057;2023-05-11 14:53:01
create_p-660058;2023-05-11 21:16:12
create_p-660059;2023-05-12 02:03:46
create_p-660060;2023-05-12 03:42:36
create_p-660061;2023-05-12 12:21:29
create_p-660062;2023-05-12 13:49:28
create_p-660063;2023-05-13 01:00:00
create_p-660064;2023-05-13 13:22:47
create_p-660065;2023-05-15 05:14:55
create_p-660066;2023-05-15 20:07:56
create_p-660067;2023-05-16 01:35:33
