ocel_id;ocel_time
reminder_o-990001_1;2023-04-05 15:31:38
reminder_o-990004_2;2023-04-07 08:34:10
reminder_o-990010_3;2023-04-08 16:33:19
reminder_o-990020_4;2023-04-15 05:51:53
reminder_o-990031_5;2023-04-21 01:47:18
reminder_o-990034_6;2023-04-21 09:24:55
reminder_o-990050_7;2023-04-27 22:17:56
reminder_o-990057_8;2023-05-01 09:12:35
reminder_o-990062_9;2023-05-03 15:22:40
reminder_o-990065_10;2023-05-03 21:24:40
reminder_o-990066_11;2023-05-03 23:03:31
reminder_o-990072_12;2023-05-06 06:15:49
reminder_o-990082_13;2023-05-07 10:50:54
reminder_o-990084_14;2023-05-08 15:56:24
reminder_o-990091_15;2023-05-09 14:17:29
reminder_o-990088_16;2023-05-09 15:23:45
reminder_o-990090_17;2023-05-09 20:36:19
reminder_o-990100_18;2023-05-11 08:07:37
reminder_o-990103_19;2023-05-12 00:44:25
reminder_o-990105_20;2023-05-12 03:41:58
reminder_o-990117_21;2023-05-12 22:44:05
reminder_o-990104_22;2023-05-13 11:23:36
reminder_o-990109_23;2023-05-13 12:39:47
reminder_o-990107_24;2023-05-13 16:52:08
reminder_o-990108_25;2023-05-13 20:05:55
reminder_o-990138_26;2023-05-14 20:52:22
reminder_o-990112_27;2023-05-15 03:38:21
reminder_o-990105_28;2023-05-15 15:01:58
reminder_o-990121_29;2023-05-16 23:05:20
reminder_o-990130_30;2023-05-18 00:33:53
reminder_o-990103_31;2023-05-18 23:24:25
reminder_o-990135_32;2023-05-19 12:13:38
reminder_o-990151_33;2023-05-19 17:50:11
reminder_o-990138_34;2023-05-20 10:12:22
reminder_o-990154_35;2023-05-20 18:48:08
reminder_o-990141_36;2023-05-21 08:17:16
reminder_o-990104_37;2023-05-21 19:23:36
reminder_o-990144_38;2023-05-22 10:28:15
reminder_o-990148_39;2023-05-23 09:53:25
reminder_o-990144_40;2023-05-23 19:48:15
reminder_o-990152_41;2023-05-24 02:20:58
reminder_o-990156_42;2023-05-24 09:16:48
