ocel_id;ocel_time
fail_p-660001_1;2023-04-09 23:40:00
fail_p-660004_2;2023-04-13 18:01:53
fail_p-660008_3;2023-04-16 21:15:00
fail_p-660013_4;2023-04-22 21:13:05
fail_p-660018_5;2023-04-24 04:02:36
fail_p-660013_6;2023-04-24 14:53:05
fail_p-660018_7;2023-04-25 21:42:36
fail_p-660022_8;2023-04-29 23:40:00
fail_p-660023_9;2023-05-01 20:18:47
fail_p-660026_10;2023-05-03 16:44:57
fail_p-660043_11;2023-05-07 20:56:00
fail_p-660056_12;2023-05-12 10:14:05
fail_p-660056_13;2023-05-14 03:54:05
fail_p-660067_14;2023-05-15 09:03:38
fail_p-660081_15;2023-05-19 23:40:00
fail_p-660082_16;2023-05-20 06:30:17
fail_p-660081_17;2023-05-21 17:20:00
fail_p-660092_18;2023-05-24 22:54:45
fail_p-660093_19;2023-05-24 23:40:00
fail_p-660094_20;2023-05-25 16:03:00
fail_p-660102_21;2023-05-28 01:55:21
fail_p-660104_22;2023-05-28 03:09:37
fail_p-660118_23;2023-06-02 00:38:06
fail_p-660122_24;2023-06-02 09:44:11
fail_p-660126_25;2023-06-03 22:26:06
fail_p-660131_26;2023-06-05 02:22:52
fail_p-660132_27;2023-06-05 06:37:13
fail_p-660141_28;2023-06-08 23:40:00
fail_p-660143_29;2023-06-09 14:17:09
fail_p-660146_30;2023-06-10 00:11:16
fail_p-660152_31;2023-06-11 07:58:16
fail_p-660152_32;2023-06-13 01:38:16
fail_p-660160_33;2023-06-13 06:31:06
fail_p-660161_34;2023-06-13 23:40:00
fail_p-660152_35;2023-06-14 19:18:16
fail_p-660160_36;2023-06-15 00:11:06
fail_p-660164_37;2023-06-15 14:28:00
fail_p-660161_38;2023-06-15 17:20:00
fail_p-660152_39;2023-06-16 12:58:16
fail_p-660164_40;2023-06-17 08:08:00
fail_p-660175_41;2023-06-18 08:55:53
fail_p-660180_42;2023-06-19 11:18:24
fail_p-660181_43;2023-06-19 15:17:38
fail_p-660189_44;2023-06-22 22:14:28
fail_p-660192_45;2023-06-23 23:40:00
fail_p-660200_46;2023-06-25 07:09:33
fail_p-660192_47;2023-06-25 17:20:00
fail_p-660202_48;2023-06-25 21:49:07
fail_p-660203_49;2023-06-26 06:29:45
fail_p-660202_50;2023-06-27 15:29:07
fail_p-660202_51;2023-06-29 09:09:07
fail_p-660216_52;2023-07-01 14:01:52
fail_p-660220_53;2023-07-02 04:12:00
fail_p-660222_54;2023-07-03 01:43:58
fail_p-660229_55;2023-07-06 02:53:35
fail_p-660232_56;2023-07-06 21:57:34
fail_p-660229_57;2023-07-07 20:33:35
fail_p-660243_58;2023-07-09 14:38:51
fail_p-660244_59;2023-07-09 22:06:56
fail_p-660249_60;2023-07-11 07:02:16
fail_p-660243_61;2023-07-11 08:18:51
fail_p-660244_62;2023-07-11 15:46:56
fail_p-660250_63;2023-07-13 14:20:38
fail_p-660251_64;2023-07-13 23:40:00
fail_p-660255_65;2023-07-14 19:32:27
fail_p-660250_66;2023-07-15 08:00:38
fail_p-660251_67;2023-07-15 17:20:00
fail_p-660266_68;2023-07-17 03:15:37
fail_p-660266_69;2023-07-18 20:55:37
fail_p-660271_70;2023-07-18 23:40:00
fail_p-660266_71;2023-07-20 14:35:37
fail_p-660278_72;2023-07-21 01:34:32
fail_p-660281_73;2023-07-21 13:26:10
fail_p-660278_74;2023-07-22 19:14:32
fail_p-660286_75;2023-07-23 04:51:16
fail_p-660281_76;2023-07-23 07:06:10
fail_p-660290_77;2023-07-24 08:30:38
fail_p-660281_78;2023-07-25 00:46:10
fail_p-660299_79;2023-07-27 19:31:29
fail_p-660300_80;2023-07-28 06:49:22
fail_p-660303_81;2023-07-29 03:39:23
fail_p-660305_82;2023-07-29 08:15:41
fail_p-660307_83;2023-07-29 19:11:19
fail_p-660309_84;2023-07-30 02:09:29
fail_p-660303_85;2023-07-30 21:19:23
fail_p-660309_86;2023-07-31 19:49:29
fail_p-660303_87;2023-08-01 14:59:23
fail_p-660309_88;2023-08-02 13:29:29
fail_p-660320_89;2023-08-03 02:41:35
fail_p-660321_90;2023-08-03 16:01:35
fail_p-660325_91;2023-08-05 01:55:58
fail_p-660328_92;2023-08-05 13:23:45
fail_p-660332_93;2023-08-06 14:56:16
fail_p-660325_94;2023-08-06 19:35:58
fail_p-660332_95;2023-08-08 08:36:16
fail_p-660347_96;2023-08-12 00:43:10
fail_p-660353_97;2023-08-13 10:53:17
fail_p-660361_98;2023-08-15 19:13:19
fail_p-660363_99;2023-08-16 21:55:17
fail_p-660372_100;2023-08-18 23:23:10
fail_p-660387_101;2023-08-22 23:40:00
fail_p-660393_102;2023-08-25 23:55:53
fail_p-660397_103;2023-08-26 16:06:24
fail_p-660399_104;2023-08-27 11:18:25
fail_p-660400_105;2023-08-27 13:34:56
fail_p-660393_106;2023-08-27 17:35:53
fail_p-660404_107;2023-08-28 22:33:02
fail_p-660399_108;2023-08-29 04:58:25
fail_p-660409_109;2023-08-31 13:15:44
fail_p-660413_110;2023-09-01 14:26:59
fail_p-660409_111;2023-09-02 06:55:44
fail_p-660431_112;2023-09-07 17:46:45
fail_p-660432_113;2023-09-07 21:46:22
fail_p-660444_114;2023-09-11 06:02:26
fail_p-660445_115;2023-09-11 12:21:09
fail_p-660445_116;2023-09-13 06:01:09
fail_p-660451_117;2023-09-13 07:26:53
fail_p-660454_118;2023-09-14 20:08:56
fail_p-660464_119;2023-09-16 20:15:22
fail_p-660471_120;2023-09-18 12:28:58
fail_p-660464_121;2023-09-18 13:55:22
fail_p-660481_122;2023-09-22 14:31:26
fail_p-660486_123;2023-09-24 22:38:24
fail_p-660488_124;2023-09-25 17:59:40
fail_p-660489_125;2023-09-25 19:05:57
fail_p-660490_126;2023-09-25 20:04:06
fail_p-660486_127;2023-09-26 16:18:24
fail_p-660494_128;2023-09-26 22:17:14
fail_p-660489_129;2023-09-27 12:45:57
fail_p-660490_130;2023-09-27 13:44:06
fail_p-660497_131;2023-09-28 23:02:18
fail_p-660504_132;2023-09-30 20:04:00
fail_p-660510_133;2023-10-02 06:39:36
fail_p-660520_134;2023-10-06 16:30:03
fail_p-660529_135;2023-10-08 20:10:21
fail_p-660530_136;2023-10-09 02:52:57
fail_p-660533_137;2023-10-10 01:56:08
fail_p-660530_138;2023-10-10 20:32:57
fail_p-660536_139;2023-10-11 00:01:17
fail_p-660536_140;2023-10-12 17:41:17
fail_p-660540_141;2023-10-13 10:36:25
fail_p-660544_142;2023-10-14 06:38:38
fail_p-660540_143;2023-10-15 04:16:25
fail_p-660540_144;2023-10-16 21:56:25
fail_p-660553_145;2023-10-16 23:40:00
fail_p-660540_146;2023-10-18 15:36:25
fail_p-660560_147;2023-10-19 22:02:23
fail_p-660540_148;2023-10-20 09:16:25
fail_p-660563_149;2023-10-20 09:43:05
fail_p-660587_150;2023-10-26 16:50:23
fail_p-660592_151;2023-10-28 16:43:34
fail_p-660593_152;2023-10-28 20:22:41
fail_p-660598_153;2023-10-30 03:06:06
fail_p-660601_154;2023-10-31 05:14:22
fail_p-660602_155;2023-10-31 13:01:48
fail_p-660602_156;2023-11-02 06:41:48
fail_p-660605_157;2023-11-02 12:11:42
fail_p-660615_158;2023-11-04 23:00:11
fail_p-660619_159;2023-11-05 22:40:00
