ocel_id;ocel_time
confirm_o-990001;2023-04-04 22:51:38
confirm_o-990002;2023-04-05 03:20:15
confirm_o-990003;2023-04-05 10:14:43
confirm_o-990004;2023-04-05 23:14:10
confirm_o-990005;2023-04-06 04:05:19
confirm_o-990006;2023-04-06 17:08:16
confirm_o-990007;2023-04-06 23:49:05
confirm_o-990008;2023-04-07 04:15:09
confirm_o-990009;2023-04-07 18:56:27
confirm_o-990010;2023-04-07 23:53:19
confirm_o-990011;2023-04-08 04:23:37
confirm_o-990012;2023-04-08 19:36:48
confirm_o-990013;2023-04-09 00:53:51
confirm_o-990014;2023-04-09 05:24:41
confirm_o-990015;2023-04-11 00:59:19
confirm_o-990016;2023-04-11 22:20:37
confirm_o-990017;2023-04-12 03:18:13
confirm_o-990018;2023-04-12 10:08:37
confirm_o-990019;2023-04-12 23:07:27
confirm_o-990020;2023-04-13 03:51:53
confirm_o-990021;2023-04-13 14:40:31
confirm_o-990022;2023-04-14 00:06:33
confirm_o-990023;2023-04-14 04:50:05
confirm_o-990024;2023-04-14 19:53:09
confirm_o-990025;2023-04-15 00:23:16
confirm_o-990026;2023-04-15 05:23:31
confirm_o-990027;2023-04-15 21:00:01
confirm_o-990028;2023-04-16 01:37:01
confirm_o-990029;2023-04-16 07:05:00
confirm_o-990030;2023-04-18 13:28:28
confirm_o-990031;2023-04-18 23:47:18
confirm_o-990032;2023-04-19 04:11:35
confirm_o-990033;2023-04-19 18:17:13
confirm_o-990034;2023-04-20 00:04:55
confirm_o-990035;2023-04-20 04:46:48
confirm_o-990036;2023-04-20 19:46:22
confirm_o-990037;2023-04-21 00:09:43
confirm_o-990038;2023-04-21 04:56:25
confirm_o-990039;2023-04-21 20:05:48
confirm_o-990040;2023-04-22 00:48:35
confirm_o-990041;2023-04-22 05:14:09
confirm_o-990042;2023-04-22 20:41:17
confirm_o-990043;2023-04-23 01:59:33
confirm_o-990044;2023-04-23 07:12:36
confirm_o-990045;2023-04-25 14:14:04
confirm_o-990046;2023-04-25 23:37:27
confirm_o-990047;2023-04-26 04:51:53
confirm_o-990048;2023-04-26 19:56:45
confirm_o-990049;2023-04-27 00:30:29
confirm_o-990050;2023-04-27 05:37:56
confirm_o-990051;2023-04-27 21:28:51
confirm_o-990052;2023-04-28 02:34:41
confirm_o-990053;2023-04-28 08:58:01
confirm_o-990054;2023-04-28 22:31:40
confirm_o-990055;2023-04-29 03:40:19
confirm_o-990056;2023-04-29 13:33:17
confirm_o-990057;2023-04-29 23:52:35
confirm_o-990058;2023-04-30 04:22:09
confirm_o-990059;2023-05-01 03:55:27
confirm_o-990060;2023-05-02 18:45:01
confirm_o-990061;2023-05-02 20:33:57
confirm_o-990062;2023-05-02 22:42:40
confirm_o-990063;2023-05-03 01:00:06
confirm_o-990064;2023-05-03 02:34:57
confirm_o-990065;2023-05-03 04:44:40
confirm_o-990066;2023-05-03 06:23:31
confirm_o-990067;2023-05-03 09:39:54
confirm_o-990068;2023-05-03 20:24:39
confirm_o-990069;2023-05-03 22:24:04
confirm_o-990070;2023-05-04 00:22:53
confirm_o-990071;2023-05-04 02:20:32
confirm_o-990072;2023-05-04 04:15:49
confirm_o-990073;2023-05-04 06:06:24
confirm_o-990074;2023-05-04 09:05:39
confirm_o-990075;2023-05-04 19:16:10
confirm_o-990076;2023-05-04 21:20:40
confirm_o-990077;2023-05-04 23:16:06
confirm_o-990078;2023-05-05 01:06:58
confirm_o-990079;2023-05-05 02:48:41
confirm_o-990080;2023-05-05 04:12:08
confirm_o-990081;2023-05-05 05:59:01
confirm_o-990082;2023-05-05 08:50:54
confirm_o-990083;2023-05-05 18:29:40
confirm_o-990084;2023-05-05 21:16:24
confirm_o-990085;2023-05-05 23:07:33
confirm_o-990086;2023-05-06 00:49:52
confirm_o-990087;2023-05-06 02:14:30
confirm_o-990088;2023-05-06 04:03:45
confirm_o-990089;2023-05-06 05:42:16
confirm_o-990090;2023-05-06 09:16:19
confirm_o-990091;2023-05-06 19:37:29
confirm_o-990092;2023-05-06 21:52:40
confirm_o-990093;2023-05-06 23:20:05
confirm_o-990094;2023-05-07 01:14:56
confirm_o-990095;2023-05-07 03:04:38
confirm_o-990096;2023-05-07 04:44:01
confirm_o-990097;2023-05-07 06:21:34
confirm_o-990098;2023-05-07 09:36:00
confirm_o-990099;2023-05-08 06:48:32
confirm_o-990100;2023-05-09 06:07:37
confirm_o-990101;2023-05-09 19:45:02
confirm_o-990102;2023-05-09 21:04:50
confirm_o-990103;2023-05-09 22:44:25
confirm_o-990104;2023-05-10 00:03:36
confirm_o-990105;2023-05-10 01:41:58
confirm_o-990106;2023-05-10 03:58:41
confirm_o-990107;2023-05-10 05:32:08
confirm_o-990108;2023-05-10 08:45:55
confirm_o-990109;2023-05-10 17:59:47
confirm_o-990110;2023-05-10 20:43:31
confirm_o-990111;2023-05-10 22:01:48
confirm_o-990112;2023-05-10 23:38:21
confirm_o-990113;2023-05-11 01:51:28
confirm_o-990114;2023-05-11 03:17:42
confirm_o-990115;2023-05-11 05:10:09
confirm_o-990116;2023-05-11 07:39:58
confirm_o-990117;2023-05-11 13:24:05
confirm_o-990118;2023-05-11 20:40:15
confirm_o-990119;2023-05-11 22:55:16
confirm_o-990120;2023-05-12 00:25:17
confirm_o-990121;2023-05-12 02:25:20
confirm_o-990122;2023-05-12 04:25:26
confirm_o-990123;2023-05-12 06:25:49
confirm_o-990124;2023-05-12 09:44:29
confirm_o-990125;2023-05-12 19:32:54
confirm_o-990126;2023-05-12 21:45:47
confirm_o-990127;2023-05-12 23:06:19
confirm_o-990128;2023-05-13 00:47:24
confirm_o-990129;2023-05-13 02:09:34
confirm_o-990130;2023-05-13 03:53:53
confirm_o-990131;2023-05-13 05:22:32
confirm_o-990132;2023-05-13 08:17:07
confirm_o-990133;2023-05-13 16:06:59
confirm_o-990134;2023-05-13 20:39:26
confirm_o-990135;2023-05-13 22:53:38
confirm_o-990136;2023-05-14 00:22:01
confirm_o-990137;2023-05-14 02:18:48
confirm_o-990138;2023-05-14 04:12:22
confirm_o-990139;2023-05-14 05:59:29
confirm_o-990140;2023-05-14 08:51:50
confirm_o-990141;2023-05-15 02:17:16
confirm_o-990142;2023-05-16 02:28:08
confirm_o-990143;2023-05-16 19:07:53
confirm_o-990144;2023-05-16 21:08:15
confirm_o-990145;2023-05-16 22:51:16
confirm_o-990146;2023-05-17 00:17:17
confirm_o-990147;2023-05-17 02:09:20
confirm_o-990148;2023-05-17 03:53:25
confirm_o-990149;2023-05-17 05:21:36
confirm_o-990150;2023-05-17 08:14:19
confirm_o-990151;2023-05-17 15:50:11
confirm_o-990152;2023-05-17 20:20:58
confirm_o-990153;2023-05-17 22:16:41
confirm_o-990154;2023-05-18 00:08:08
confirm_o-990155;2023-05-18 01:51:01
confirm_o-990156;2023-05-18 03:16:48
confirm_o-990157;2023-05-18 05:08:22
confirm_o-990158;2023-05-18 07:34:37
confirm_o-990159;2023-05-18 12:51:58
confirm_o-990160;2023-05-18 20:04:56
confirm_o-990161;2023-05-18 21:44:37
confirm_o-990162;2023-05-18 23:04:00
confirm_o-990163;2023-05-19 00:42:46
confirm_o-990164;2023-05-19 03:00:17
confirm_o-990165;2023-05-19 04:35:20
confirm_o-990166;2023-05-19 06:55:31
confirm_o-990167;2023-05-19 09:43:54
confirm_o-990168;2023-05-19 19:32:12
confirm_o-990169;2023-05-19 21:44:43
confirm_o-990170;2023-05-19 23:04:12
confirm_o-990171;2023-05-20 00:43:10
confirm_o-990172;2023-05-20 03:01:05
confirm_o-990173;2023-05-20 04:36:56
confirm_o-990174;2023-05-20 07:00:19
confirm_o-990175;2023-05-20 09:53:29
confirm_o-990176;2023-05-20 19:43:42
confirm_o-990177;2023-05-20 21:02:10
confirm_o-990178;2023-05-20 22:39:06
confirm_o-990179;2023-05-21 00:52:57
confirm_o-990180;2023-05-21 02:20:40
confirm_o-990181;2023-05-21 04:16:06
confirm_o-990182;2023-05-21 06:06:57
confirm_o-990183;2023-05-21 09:06:46
confirm_o-990184;2023-05-22 03:46:52
confirm_o-990185;2023-05-23 03:27:20
confirm_o-990186;2023-05-23 19:35:08
confirm_o-990187;2023-05-23 21:49:07
confirm_o-990188;2023-05-23 23:13:00
confirm_o-990189;2023-05-24 01:00:45
confirm_o-990190;2023-05-24 02:36:16
confirm_o-990191;2023-05-24 04:47:18
confirm_o-990192;2023-05-24 06:31:25
