ocel_id;ocel_time
create_td1;2023-05-23 01:31:43
create_td2;2023-05-23 08:28:57
create_td3;2023-05-24 00:53:55
create_td4;2023-05-24 08:31:47
create_td5;2023-05-25 01:05:56
create_td6;2023-05-25 08:50:39
create_td7;2023-05-26 02:17:47
create_td8;2023-05-26 07:06:56
create_td9;2023-05-27 03:33:58
create_td10;2023-05-29 23:48:35
create_td11;2023-05-30 06:05:54
create_td12;2023-05-30 22:24:50
create_td13;2023-05-31 03:49:30
create_td14;2023-05-31 23:51:23
create_td15;2023-06-01 05:14:24
create_td16;2023-06-01 23:23:13
create_td17;2023-06-02 06:34:32
create_td18;2023-06-03 02:54:11
create_td19;2023-06-05 22:34:12
create_td20;2023-06-06 04:01:07
create_td21;2023-06-06 23:20:49
create_td22;2023-06-07 03:11:30
create_td23;2023-06-07 23:27:14
create_td24;2023-06-08 04:05:10
create_td25;2023-06-08 23:06:38
create_td26;2023-06-09 03:51:36
create_td27;2023-06-09 23:26:21
create_td28;2023-06-12 21:19:06
create_td29;2023-06-13 02:20:42
create_td30;2023-06-13 19:13:35
create_td31;2023-06-14 01:57:07
create_td32;2023-06-14 21:04:20
create_td33;2023-06-15 03:11:28
create_td34;2023-06-15 20:54:43
create_td35;2023-06-16 03:00:03
create_td36;2023-06-16 21:37:18
create_td37;2023-06-17 07:15:58
create_td38;2023-06-20 01:09:44
create_td39;2023-06-20 07:26:44
create_td40;2023-06-21 01:04:55
create_td41;2023-06-21 09:01:52
create_td42;2023-06-22 02:05:25
create_td43;2023-06-22 19:42:53
create_td44;2023-06-23 02:33:50
create_td45;2023-06-23 21:28:58
create_td46;2023-06-24 05:31:38
create_td47;2023-06-27 01:09:56
create_td48;2023-06-27 07:16:28
create_td49;2023-06-28 00:22:10
create_td50;2023-06-28 05:18:08
create_td51;2023-06-29 00:11:48
create_td52;2023-06-29 06:58:06
create_td53;2023-06-30 00:20:44
create_td54;2023-06-30 06:37:03
create_td55;2023-07-01 01:52:45
create_td56;2023-07-03 23:26:05
create_td57;2023-07-04 03:20:38
create_td58;2023-07-04 22:34:44
create_td59;2023-07-05 03:28:37
create_td60;2023-07-05 23:43:30
create_td61;2023-07-06 05:21:29
create_td62;2023-07-06 23:13:08
create_td63;2023-07-07 06:14:50
create_td64;2023-07-08 00:44:11
create_td65;2023-07-10 22:24:22
create_td66;2023-07-11 02:47:40
create_td67;2023-07-11 21:42:47
create_td68;2023-07-12 04:02:43
create_td69;2023-07-12 21:18:11
create_td70;2023-07-13 04:41:41
create_td71;2023-07-13 22:48:13
create_td72;2023-07-14 03:55:29
create_td73;2023-07-15 01:12:59
create_td74;2023-07-17 20:59:23
