ocel_id;ocel_time
weigh_empty_trucktr20;2024-05-02 03:32:58
weigh_empty_trucktr92;2024-05-02 04:14:05
weigh_empty_trucktr127;2024-05-02 04:15:52
weigh_empty_trucktr158;2024-05-03 16:30:14
weigh_empty_trucktr190;2024-05-03 16:54:50
weigh_empty_trucktr102;2024-05-03 17:09:04
weigh_empty_trucktr241;2024-05-03 17:18:27
weigh_empty_trucktr191;2024-05-03 18:19:38
weigh_empty_trucktr47;2024-05-04 18:18:18
weigh_empty_trucktr22;2024-05-04 18:31:08
weigh_empty_trucktr269;2024-05-04 20:14:50
weigh_empty_trucktr83;2024-05-04 20:22:48
weigh_empty_trucktr40;2024-05-04 21:44:18
weigh_empty_trucktr193;2024-05-04 23:57:42
weigh_empty_trucktr15;2024-05-05 00:13:24
weigh_empty_trucktr289;2024-05-06 06:44:07
weigh_empty_trucktr285;2024-05-06 08:18:32
weigh_empty_trucktr196;2024-05-06 11:43:13
weigh_empty_trucktr51;2024-05-06 11:44:28
weigh_empty_trucktr55;2024-05-06 12:17:39
weigh_empty_trucktr110;2024-05-06 12:56:29
weigh_empty_trucktr154;2024-05-07 00:34:37
weigh_empty_trucktr97;2024-05-07 04:26:20
weigh_empty_trucktr71;2024-05-07 04:57:51
weigh_empty_trucktr41;2024-05-09 02:45:48
weigh_empty_trucktr133;2024-05-09 03:15:30
weigh_empty_trucktr162;2024-05-09 03:41:58
weigh_empty_trucktr62;2024-05-09 04:01:44
weigh_empty_trucktr31;2024-05-11 09:34:09
weigh_empty_trucktr259;2024-05-11 10:36:38
weigh_empty_trucktr111;2024-05-11 10:51:56
weigh_empty_trucktr286;2024-05-11 11:30:44
weigh_empty_trucktr250;2024-05-11 12:16:16
weigh_empty_trucktr99;2024-05-11 13:24:42
weigh_empty_trucktr200;2024-05-11 14:40:24
weigh_empty_trucktr121;2024-05-11 22:39:59
weigh_empty_trucktr85;2024-05-11 23:57:58
weigh_empty_trucktr144;2024-05-12 00:51:03
weigh_empty_trucktr214;2024-05-12 02:54:52
weigh_empty_trucktr248;2024-05-12 03:49:20
weigh_empty_trucktr182;2024-05-12 04:32:18
weigh_empty_trucktr27;2024-05-12 05:04:20
weigh_empty_trucktr300;2024-05-13 14:36:06
weigh_empty_trucktr19;2024-05-13 15:59:41
weigh_empty_trucktr81;2024-05-13 16:11:20
weigh_empty_trucktr152;2024-05-13 17:56:08
weigh_empty_trucktr272;2024-05-13 20:47:45
weigh_empty_trucktr297;2024-05-13 22:38:10
weigh_empty_trucktr198;2024-05-13 23:00:48
weigh_empty_trucktr240;2024-05-15 17:39:33
weigh_empty_trucktr151;2024-05-15 18:43:43
weigh_empty_trucktr213;2024-05-15 21:27:43
weigh_empty_trucktr277;2024-05-16 05:21:06
weigh_empty_trucktr59;2024-05-16 05:50:49
weigh_empty_trucktr28;2024-05-16 08:00:39
weigh_empty_trucktr241;2024-05-16 12:00:20
weigh_empty_trucktr10;2024-05-16 12:00:48
weigh_empty_trucktr50;2024-05-16 14:27:17
weigh_empty_trucktr266;2024-05-16 15:36:27
weigh_empty_trucktr118;2024-05-16 16:16:55
weigh_empty_trucktr82;2024-05-16 19:37:19
weigh_empty_trucktr69;2024-05-16 20:31:46
weigh_empty_trucktr184;2024-05-16 20:33:01
weigh_empty_trucktr289;2024-05-19 02:07:33
weigh_empty_trucktr254;2024-05-19 03:21:44
weigh_empty_trucktr124;2024-05-19 07:47:05
weigh_empty_trucktr229;2024-05-19 08:06:36
weigh_empty_trucktr114;2024-05-19 09:34:07
weigh_empty_trucktr291;2024-05-19 12:31:46
weigh_empty_trucktr71;2024-05-19 13:50:56
weigh_empty_trucktr127;2024-05-21 16:52:08
weigh_empty_trucktr161;2024-05-21 19:05:25
weigh_empty_trucktr248;2024-05-21 22:41:28
weigh_empty_trucktr192;2024-05-22 01:41:50
weigh_empty_trucktr109;2024-05-22 01:54:48
weigh_empty_trucktr193;2024-05-22 02:21:06
weigh_empty_trucktr211;2024-05-22 04:17:02
weigh_empty_trucktr41;2024-05-22 05:41:27
weigh_empty_trucktr56;2024-05-22 11:44:46
weigh_empty_trucktr145;2024-05-22 11:58:41
weigh_empty_trucktr53;2024-05-22 13:34:34
weigh_empty_trucktr204;2024-05-22 15:39:40
weigh_empty_trucktr218;2024-05-22 16:11:42
weigh_empty_trucktr150;2024-05-22 18:09:31
weigh_empty_trucktr111;2024-05-22 19:11:16
weigh_empty_trucktr42;2024-05-22 23:16:07
weigh_empty_trucktr24;2024-05-23 18:12:55
weigh_empty_trucktr216;2024-05-23 19:58:32
weigh_empty_trucktr50;2024-05-23 22:49:52
weigh_empty_trucktr154;2024-05-23 23:28:58
weigh_empty_trucktr180;2024-05-24 01:34:52
weigh_empty_trucktr28;2024-05-24 03:04:39
weigh_empty_trucktr8;2024-05-25 07:04:28
weigh_empty_trucktr250;2024-05-25 09:37:25
weigh_empty_trucktr115;2024-05-25 11:06:49
weigh_empty_trucktr232;2024-05-25 13:05:21
weigh_empty_trucktr264;2024-05-25 13:32:01
weigh_empty_trucktr20;2024-05-25 18:24:03
weigh_empty_trucktr6;2024-05-26 15:35:18
weigh_empty_trucktr100;2024-05-26 23:17:32
weigh_empty_trucktr265;2024-05-27 01:24:26
weigh_empty_trucktr102;2024-05-27 03:10:05
weigh_empty_trucktr260;2024-05-27 04:26:01
weigh_empty_trucktr299;2024-05-27 05:15:32
weigh_empty_trucktr272;2024-05-27 05:16:15
weigh_empty_trucktr59;2024-05-27 05:21:36
weigh_empty_trucktr242;2024-05-27 07:23:41
weigh_empty_trucktr248;2024-05-27 09:36:15
