ocel_id;ocel_time
resch_cr_cr327;2023-08-07 14:53:08
resch_cr_cr372;2023-08-13 03:22:34
resch_cr_cr492;2023-09-09 08:48:27
resch_cr_cr642;2023-10-16 15:30:55
resch_cr_cr768;2023-11-12 23:33:44
resch_cr_cr792;2023-11-20 19:38:28
resch_cr_cr867;2023-12-04 13:11:46
resch_cr_cr935;2023-12-16 10:32:16
resch_cr_cr946;2023-12-17 18:54:12
resch_cr_cr970;2023-12-23 08:27:08
resch_cr_cr1260;2024-02-28 08:22:21
resch_cr_cr1262;2024-02-29 06:23:04
resch_cr_cr1289;2024-03-01 15:08:34
resch_cr_cr1360;2024-03-17 14:44:59
resch_cr_cr1624;2024-05-18 21:36:26
resch_cr_cr1870;2024-07-13 03:38:22
resch_cr_cr1918;2024-07-21 11:58:11
resch_cr_cr1950;2024-07-30 18:26:12
resch_cr_cr2084;2024-08-25 18:58:15
resch_cr_cr2183;2024-09-16 19:00:56
resch_cr_cr2224;2024-09-24 17:04:19
resch_cr_cr2254;2024-09-30 21:26:06
resch_cr_cr2570;2024-12-07 11:35:30
resch_cr_cr2835;2025-02-02 11:22:41
resch_cr_cr2963;2025-03-03 18:26:40
resch_cr_cr2998;2025-03-08 11:15:27
resch_cr_cr3029;2025-03-15 10:31:17
resch_cr_cr3126;2025-04-07 03:42:13
resch_cr_cr3248;2025-05-02 19:15:17
resch_cr_cr3272;2025-05-09 14:50:26
resch_cr_cr3409;2025-06-07 07:36:45
resch_cr_cr3410;2025-06-09 10:48:18
resch_cr_cr3571;2025-07-11 11:32:39
resch_cr_cr3570;2025-07-11 19:12:37
resch_cr_cr3578;2025-07-12 00:32:52
resch_cr_cr3797;2025-08-30 08:00:31
resch_cr_cr3837;2025-09-05 13:07:30
resch_cr_cr4173;2025-11-23 13:13:47
resch_cr_cr4475;2026-01-31 23:33:17
resch_cr_cr4787;2026-04-12 20:30:47
resch_cr_cr4946;2026-05-16 01:30:49
resch_cr_cr5075;2026-06-13 14:31:09
resch_cr_cr5256;2026-07-25 13:10:57
resch_cr_cr5296;2026-08-02 19:55:17
resch_cr_cr5328;2026-08-07 12:50:50
resch_cr_cr5455;2026-09-07 05:59:35
resch_cr_cr5496;2026-09-11 15:27:55
resch_cr_cr5494;2026-09-12 01:58:16
resch_cr_cr5492;2026-09-12 10:51:31
resch_cr_cr5488;2026-09-14 05:14:38
resch_cr_cr5481;2026-09-14 09:32:03
resch_cr_cr5539;2026-09-18 16:28:38
resch_cr_cr5713;2026-10-31 08:58:36
resch_cr_cr5801;2026-11-20 18:05:33
resch_cr_cr5928;2026-12-19 11:57:06
resch_cr_cr6212;2027-02-19 20:51:27
resch_cr_cr6241;2027-02-27 09:06:26
resch_cr_cr6323;2027-03-20 15:56:11
resch_cr_cr6564;2027-05-16 05:06:24
