ocel_id;ocel_time
order_crs_td1;2023-05-23 05:41:16
order_crs_td2;2023-05-23 12:21:19
order_crs_td3;2023-05-24 03:06:19
order_crs_td4;2023-05-24 10:15:17
order_crs_td5;2023-05-25 06:22:45
order_crs_td6;2023-05-25 13:04:44
order_crs_td7;2023-05-26 06:56:16
order_crs_td8;2023-05-26 09:54:23
order_crs_td9;2023-05-27 08:00:19
order_crs_td10;2023-05-29 23:58:19
order_crs_td11;2023-05-30 09:29:24
order_crs_td12;2023-05-31 02:49:00
order_crs_td13;2023-05-31 09:11:39
order_crs_td14;2023-06-01 02:52:38
order_crs_td15;2023-06-01 08:29:36
order_crs_td16;2023-06-02 03:41:05
order_crs_td17;2023-06-02 11:23:59
order_crs_td18;2023-06-03 07:18:45
order_crs_td19;2023-06-06 00:59:58
order_crs_td20;2023-06-06 07:05:54
order_crs_td21;2023-06-06 23:57:54
order_crs_td22;2023-06-07 09:18:54
order_crs_td23;2023-06-08 01:06:47
order_crs_td24;2023-06-08 06:30:46
order_crs_td25;2023-06-09 02:23:52
order_crs_td26;2023-06-09 09:30:38
order_crs_td27;2023-06-10 02:01:43
order_crs_td28;2023-06-13 00:35:07
order_crs_td29;2023-06-13 06:30:52
order_crs_td30;2023-06-13 22:31:33
order_crs_td31;2023-06-14 06:58:53
order_crs_td32;2023-06-14 23:02:28
order_crs_td33;2023-06-15 04:20:18
order_crs_td34;2023-06-16 01:12:13
order_crs_td35;2023-06-16 06:30:48
order_crs_td36;2023-06-17 03:15:43
order_crs_td37;2023-06-17 09:53:26
order_crs_td38;2023-06-20 05:51:17
order_crs_td39;2023-06-20 11:31:38
order_crs_td40;2023-06-21 06:18:23
order_crs_td41;2023-06-21 13:09:48
order_crs_td42;2023-06-22 06:28:20
order_crs_td43;2023-06-23 00:18:25
order_crs_td44;2023-06-23 05:29:38
order_crs_td45;2023-06-23 23:23:50
order_crs_td46;2023-06-24 09:00:38
order_crs_td47;2023-06-27 04:13:03
order_crs_td48;2023-06-27 11:27:33
order_crs_td49;2023-06-28 02:33:50
order_crs_td50;2023-06-28 07:08:47
order_crs_td51;2023-06-29 04:07:35
order_crs_td52;2023-06-29 10:08:31
order_crs_td53;2023-06-30 04:48:34
order_crs_td54;2023-06-30 10:58:40
order_crs_td55;2023-07-01 04:22:24
order_crs_td56;2023-07-04 01:48:58
order_crs_td57;2023-07-04 08:01:58
order_crs_td58;2023-07-04 23:20:35
order_crs_td59;2023-07-05 06:31:51
order_crs_td60;2023-07-06 04:01:19
order_crs_td61;2023-07-06 09:21:21
order_crs_td62;2023-07-07 02:23:26
order_crs_td63;2023-07-07 11:03:58
order_crs_td64;2023-07-08 03:10:47
order_crs_td65;2023-07-10 23:24:07
order_crs_td66;2023-07-11 06:23:21
order_crs_td67;2023-07-12 02:24:33
order_crs_td68;2023-07-12 07:09:35
order_crs_td69;2023-07-13 02:44:01
order_crs_td70;2023-07-13 06:27:55
order_crs_td71;2023-07-14 01:01:12
order_crs_td72;2023-07-14 08:44:51
order_crs_td73;2023-07-15 01:29:19
order_crs_td74;2023-07-18 01:26:35
order_crs_td75;2023-07-18 06:18:47
order_crs_td76;2023-07-19 03:00:33
order_crs_td77;2023-07-19 05:54:15
order_crs_td78;2023-07-20 03:25:59
order_crs_td79;2023-07-20 05:18:14
order_crs_td80;2023-07-21 01:34:05
order_crs_td81;2023-07-21 09:56:51
order_crs_td82;2023-07-22 01:50:09
order_crs_td83;2023-07-24 22:02:27
order_crs_td84;2023-07-25 06:17:06
order_crs_td85;2023-07-26 00:00:30
order_crs_td86;2023-07-26 05:27:12
order_crs_td87;2023-07-26 21:32:41
order_crs_td88;2023-07-27 06:48:08
order_crs_td89;2023-07-27 21:29:19
order_crs_td90;2023-07-28 05:56:18
order_crs_td91;2023-07-29 01:14:53
order_crs_td92;2023-07-29 07:50:52
order_crs_td93;2023-08-01 01:22:51
order_crs_td94;2023-08-01 08:11:58
order_crs_td95;2023-08-02 02:32:43
order_crs_td96;2023-08-02 08:26:51
order_crs_td97;2023-08-03 01:22:29
order_crs_td98;2023-08-03 07:09:35
order_crs_td99;2023-08-04 01:58:55
order_crs_td100;2023-08-04 09:41:18
order_crs_td101;2023-08-05 07:47:18
order_crs_td102;2023-08-08 01:57:33
order_crs_td103;2023-08-08 06:22:05
order_crs_td104;2023-08-09 03:30:41
order_crs_td105;2023-08-09 10:00:43
order_crs_td106;2023-08-10 04:13:38
order_crs_td107;2023-08-10 07:03:13
order_crs_td108;2023-08-11 02:44:57
order_crs_td109;2023-08-11 08:54:14
order_crs_td110;2023-08-12 03:53:34
order_crs_td111;2023-08-15 01:36:33
order_crs_td112;2023-08-15 09:25:52
order_crs_td113;2023-08-16 03:23:31
order_crs_td114;2023-08-16 08:29:42
order_crs_td115;2023-08-17 00:25:37
order_crs_td116;2023-08-17 09:36:44
order_crs_td117;2023-08-18 02:30:51
order_crs_td118;2023-08-18 07:11:31
order_crs_td119;2023-08-19 05:32:26
order_crs_td120;2023-08-22 02:24:11
order_crs_td121;2023-08-22 05:42:20
order_crs_td122;2023-08-22 23:42:24
order_crs_td123;2023-08-23 07:30:56
order_crs_td124;2023-08-23 23:31:37
order_crs_td125;2023-08-24 05:13:32
order_crs_td126;2023-08-25 01:44:38
order_crs_td127;2023-08-25 05:18:39
order_crs_td128;2023-08-25 23:29:35
order_crs_td129;2023-08-26 10:30:44
order_crs_td130;2023-08-29 01:46:46
order_crs_td131;2023-08-29 09:06:52
order_crs_td132;2023-08-30 04:41:46
order_crs_td133;2023-08-30 10:02:02
order_crs_td134;2023-08-31 04:06:03
order_crs_td135;2023-08-31 10:35:58
order_crs_td136;2023-09-01 04:24:15
order_crs_td137;2023-09-01 09:36:07
order_crs_td138;2023-09-02 06:10:59
order_crs_td139;2023-09-05 00:59:34
order_crs_td140;2023-09-05 09:01:54
order_crs_td141;2023-09-06 01:44:34
order_crs_td142;2023-09-06 06:28:19
order_crs_td143;2023-09-07 02:11:52
order_crs_td144;2023-09-07 07:53:35
order_crs_td145;2023-09-08 02:09:09
order_crs_td146;2023-09-08 08:01:07
order_crs_td147;2023-09-09 05:13:06
order_crs_td148;2023-09-12 01:06:48
order_crs_td149;2023-09-12 06:37:43
order_crs_td150;2023-09-12 23:45:01
order_crs_td151;2023-09-13 06:29:18
order_crs_td152;2023-09-14 04:07:15
order_crs_td153;2023-09-14 06:10:58
order_crs_td154;2023-09-15 01:33:20
order_crs_td155;2023-09-15 07:12:19
order_crs_td156;2023-09-16 03:44:40
order_crs_td157;2023-09-18 23:00:00
order_crs_td158;2023-09-19 07:45:41
order_crs_td159;2023-09-19 22:59:11
order_crs_td160;2023-09-20 07:07:46
order_crs_td161;2023-09-21 01:01:42
order_crs_td162;2023-09-21 06:55:32
order_crs_td163;2023-09-22 03:45:35
order_crs_td164;2023-09-22 07:33:24
order_crs_td165;2023-09-23 04:39:26
order_crs_td166;2023-09-25 23:44:00
order_crs_td167;2023-09-26 03:36:52
order_crs_td168;2023-09-26 22:51:22
order_crs_td169;2023-09-27 05:21:14
order_crs_td170;2023-09-27 23:18:25
order_crs_td171;2023-09-28 04:04:34
order_crs_td172;2023-09-28 22:26:52
order_crs_td173;2023-09-29 04:18:53
order_crs_td174;2023-09-29 22:12:08
order_crs_td175;2023-09-30 07:02:54
order_crs_td176;2023-10-03 03:42:54
order_crs_td177;2023-10-03 11:12:09
order_crs_td178;2023-10-04 01:32:02
order_crs_td179;2023-10-04 10:04:32
order_crs_td180;2023-10-05 04:03:26
order_crs_td181;2023-10-05 07:58:23
order_crs_td182;2023-10-06 05:58:21
order_crs_td183;2023-10-06 10:20:12
order_crs_td184;2023-10-07 05:46:06
order_crs_td185;2023-10-10 02:19:12
order_crs_td186;2023-10-10 06:19:18
order_crs_td187;2023-10-11 01:58:28
order_crs_td188;2023-10-11 09:09:06
order_crs_td189;2023-10-12 04:34:13
order_crs_td190;2023-10-12 08:55:37
order_crs_td191;2023-10-13 03:15:15
order_crs_td192;2023-10-13 09:54:54
order_crs_td193;2023-10-14 06:47:58
order_crs_td194;2023-10-16 23:14:16
order_crs_td195;2023-10-17 05:04:29
order_crs_td196;2023-10-18 00:00:09
order_crs_td197;2023-10-18 05:06:18
order_crs_td198;2023-10-19 01:44:19
order_crs_td199;2023-10-19 07:08:42
order_crs_td200;2023-10-20 03:50:19
order_crs_td201;2023-10-20 06:08:53
order_crs_td202;2023-10-21 03:21:20
order_crs_td203;2023-10-24 00:51:46
order_crs_td204;2023-10-24 08:29:26
order_crs_td205;2023-10-25 01:40:34
order_crs_td206;2023-10-25 05:39:28
order_crs_td207;2023-10-26 00:39:15
order_crs_td208;2023-10-26 06:21:00
order_crs_td209;2023-10-27 01:17:00
order_crs_td210;2023-10-27 08:35:01
order_crs_td211;2023-10-28 04:26:50
order_crs_td212;2023-10-30 22:31:47
