ocel_id;ocel_time
out_of_stock_i-880009;2023-04-05 11:38:55
out_of_stock_i-880015;2023-04-05 13:20:43
out_of_stock_i-880023;2023-04-06 01:45:49
out_of_stock_i-880029;2023-04-06 19:47:15
out_of_stock_i-880044;2023-04-07 21:39:28
out_of_stock_i-880043;2023-04-08 11:06:16
out_of_stock_i-880039;2023-04-08 11:36:01
out_of_stock_i-880053;2023-04-10 11:59:59
out_of_stock_i-880060;2023-04-11 14:23:37
out_of_stock_i-880068;2023-04-12 11:23:46
out_of_stock_i-880072;2023-04-12 20:32:47
out_of_stock_i-880080;2023-04-13 00:54:25
out_of_stock_i-880084;2023-04-13 01:36:45
out_of_stock_i-880077;2023-04-13 03:42:45
out_of_stock_i-880074;2023-04-13 11:01:10
out_of_stock_i-880073;2023-04-13 11:04:34
out_of_stock_i-880085;2023-04-13 23:14:23
out_of_stock_i-880090;2023-04-13 23:17:49
out_of_stock_i-880098;2023-04-14 07:27:23
out_of_stock_i-880099;2023-04-14 07:59:51
out_of_stock_i-880128;2023-04-19 02:58:13
out_of_stock_i-880127;2023-04-19 03:42:11
out_of_stock_i-880126;2023-04-19 03:54:51
out_of_stock_i-880135;2023-04-19 23:35:44
out_of_stock_i-880146;2023-04-20 00:54:43
out_of_stock_i-880145;2023-04-20 00:56:33
out_of_stock_i-880142;2023-04-20 03:51:13
out_of_stock_i-880159;2023-04-21 17:29:37
out_of_stock_i-880164;2023-04-21 21:46:43
out_of_stock_i-880171;2023-04-22 03:06:44
out_of_stock_i-880169;2023-04-22 03:23:51
out_of_stock_i-880176;2023-04-25 01:27:09
out_of_stock_i-880184;2023-04-25 16:10:34
out_of_stock_i-880194;2023-04-26 01:21:47
out_of_stock_i-880191;2023-04-26 01:50:49
out_of_stock_i-880190;2023-04-26 08:19:42
out_of_stock_i-880197;2023-04-26 18:00:47
out_of_stock_i-880205;2023-04-27 04:38:39
out_of_stock_i-880199;2023-04-27 06:14:53
out_of_stock_i-880212;2023-04-28 01:17:10
out_of_stock_i-880211;2023-04-28 02:25:02
out_of_stock_i-880214;2023-04-28 06:35:41
out_of_stock_i-880218;2023-04-28 16:04:35
out_of_stock_i-880223;2023-04-29 00:32:39
out_of_stock_i-880232;2023-05-01 16:48:11
out_of_stock_i-880239;2023-05-01 18:17:44
out_of_stock_i-880251;2023-05-01 23:19:25
out_of_stock_i-880266;2023-05-02 05:20:34
