ocel_id;ocel_time
resch_cr_cr104;2023-06-17 05:41:24
resch_cr_cr360;2023-08-12 08:50:08
resch_cr_cr491;2023-09-12 02:39:26
resch_cr_cr523;2023-09-15 15:11:22
resch_cr_cr517;2023-09-17 22:26:54
resch_cr_cr535;2023-09-19 15:33:46
resch_cr_cr684;2023-10-20 12:35:21
resch_cr_cr764;2023-11-10 23:05:45
resch_cr_cr938;2023-12-22 17:06:58
resch_cr_cr1102;2024-01-28 02:37:31
resch_cr_cr1162;2024-02-13 01:57:27
resch_cr_cr1182;2024-02-13 23:10:50
resch_cr_cr1357;2024-03-22 11:37:13
resch_cr_cr1412;2024-04-06 14:09:02
resch_cr_cr1648;2024-05-27 04:59:56
resch_cr_cr1780;2024-06-25 03:52:58
resch_cr_cr1929;2024-07-30 06:34:44
resch_cr_cr1957;2024-07-30 17:03:59
resch_cr_cr2078;2024-08-23 11:17:23
resch_cr_cr2089;2024-08-31 13:56:30
resch_cr_cr2196;2024-09-21 01:57:12
resch_cr_cr2257;2024-10-05 01:03:28
resch_cr_cr2289;2024-10-14 11:06:01
resch_cr_cr2392;2024-11-01 12:59:40
resch_cr_cr2427;2024-11-10 20:54:35
resch_cr_cr2459;2024-11-18 19:51:54
resch_cr_cr2710;2025-01-19 06:32:06
resch_cr_cr2776;2025-01-31 19:29:43
resch_cr_cr2891;2025-03-01 00:21:42
resch_cr_cr3280;2025-05-24 21:52:04
resch_cr_cr3315;2025-05-31 11:35:27
resch_cr_cr3411;2025-06-20 18:26:38
resch_cr_cr3650;2025-08-15 11:59:08
resch_cr_cr3694;2025-08-23 10:20:53
resch_cr_cr3696;2025-08-23 21:39:54
resch_cr_cr3677;2025-08-26 06:53:54
resch_cr_cr3738;2025-08-29 12:52:32
resch_cr_cr3728;2025-09-01 15:30:30
resch_cr_cr3764;2025-09-06 08:43:25
resch_cr_cr3858;2025-09-29 22:13:38
resch_cr_cr4145;2025-11-30 01:10:49
resch_cr_cr4147;2025-12-01 07:30:51
resch_cr_cr4180;2025-12-08 17:30:33
resch_cr_cr4364;2026-01-17 05:06:40
resch_cr_cr4487;2026-02-13 15:49:43
resch_cr_cr4650;2026-03-23 15:51:19
resch_cr_cr4710;2026-04-04 22:17:40
resch_cr_cr4711;2026-04-09 05:02:11
resch_cr_cr4747;2026-04-11 08:18:03
resch_cr_cr4787;2026-04-18 12:10:26
resch_cr_cr4812;2026-04-25 07:14:34
resch_cr_cr4845;2026-05-01 13:24:30
resch_cr_cr4929;2026-05-22 19:48:00
resch_cr_cr5314;2026-08-23 22:33:02
resch_cr_cr5475;2026-09-26 21:12:57
resch_cr_cr5477;2026-10-04 17:48:57
resch_cr_cr5626;2026-11-01 15:03:55
resch_cr_cr5629;2026-11-02 03:58:37
resch_cr_cr5661;2026-11-06 16:55:35
resch_cr_cr5787;2026-12-04 15:13:42
resch_cr_cr6264;2027-03-19 17:27:56
resch_cr_cr6323;2027-04-04 07:09:17
resch_cr_cr6829;2027-07-23 23:45:53
